SLEIGH
PresentSize: 10000
Score: 0
PRESENTS
id,a,b,c,locked,rotation,previousAllocation,calculatedX,calculatedY,calculatedZ
6377,7,6,10,false,null,6376,0,0,0
6378,58,29,56,false,null,6377,0,0,0
6379,32,40,63,false,null,6378,0,0,0
6380,10,4,3,false,null,6379,0,0,0
6381,8,38,49,false,null,6380,0,0,0
6382,10,4,7,false,null,6381,0,0,0
6383,7,8,10,false,null,6382,0,0,0
6384,25,53,66,false,null,6383,0,0,0
6385,34,41,30,false,null,6384,0,0,0
6386,55,28,29,false,null,6385,0,0,0
6387,5,9,9,false,null,6386,0,0,0
6388,201,106,66,false,null,6387,0,0,0
6389,49,26,28,false,null,6388,0,0,0
6390,116,80,233,false,null,6389,0,0,0
6391,61,26,47,false,null,6390,0,0,0
6392,75,145,177,false,null,6391,0,0,0
6393,40,34,8,false,null,6392,0,0,0
6394,44,13,33,false,null,6393,0,0,0
6395,42,29,10,false,null,6394,0,0,0
6396,6,16,9,false,null,6395,0,0,0
6397,6,2,9,false,null,6396,0,0,0
6398,221,151,192,false,null,6397,0,0,0
6399,86,110,179,false,null,6398,0,0,0
6400,10,6,8,false,null,6399,0,0,0
6401,119,211,235,false,null,6400,0,0,0
6402,15,40,74,false,null,6401,0,0,0
6403,3,8,7,false,null,6402,0,0,0
6404,7,5,9,false,null,6403,0,0,0
6405,4,5,10,false,null,6404,0,0,0
6406,10,3,6,false,null,6405,0,0,0
6407,6,6,8,false,null,6406,0,0,0
6408,44,43,15,false,null,6407,0,0,0
6409,59,33,19,false,null,6408,0,0,0
6410,10,7,10,false,null,6409,0,0,0
6411,216,146,121,false,null,6410,0,0,0
6412,35,18,50,false,null,6411,0,0,0
6413,5,2,7,false,null,6412,0,0,0
6414,2,8,6,false,null,6413,0,0,0
6415,36,25,84,false,null,6414,0,0,0
6416,27,43,67,false,null,6415,0,0,0
6417,204,226,87,false,null,6416,0,0,0
6418,5,3,4,false,null,6417,0,0,0
6419,5,4,10,false,null,6418,0,0,0
6420,61,8,6,false,null,6419,0,0,0
6421,7,27,24,false,null,6420,0,0,0
6422,15,53,66,false,null,6421,0,0,0
6423,10,7,9,false,null,6422,0,0,0
6424,2,6,3,false,null,6423,0,0,0
6425,12,38,28,false,null,6424,0,0,0
6426,240,160,190,false,null,6425,0,0,0
6427,201,144,235,false,null,6426,0,0,0
6428,19,35,17,false,null,6427,0,0,0
6429,9,9,10,false,null,6428,0,0,0
6430,4,10,9,false,null,6429,0,0,0
6431,100,124,213,false,null,6430,0,0,0
6432,16,51,64,false,null,6431,0,0,0
6433,37,16,70,false,null,6432,0,0,0
6434,48,12,22,false,null,6433,0,0,0
6435,4,7,4,false,null,6434,0,0,0
6436,22,21,55,false,null,6435,0,0,0
6437,5,3,9,false,null,6436,0,0,0
6438,9,12,69,false,null,6437,0,0,0
6439,62,64,9,false,null,6438,0,0,0
6440,179,126,220,false,null,6439,0,0,0
6441,207,70,104,false,null,6440,0,0,0
6442,36,63,5,false,null,6441,0,0,0
6443,23,20,31,false,null,6442,0,0,0
6444,13,18,11,false,null,6443,0,0,0
6445,56,18,60,false,null,6444,0,0,0
6446,8,8,6,false,null,6445,0,0,0
6447,2,10,9,false,null,6446,0,0,0
6448,151,102,161,false,null,6447,0,0,0
6449,26,36,39,false,null,6448,0,0,0
6450,27,30,45,false,null,6449,0,0,0
6451,151,220,235,false,null,6450,0,0,0
6452,8,6,9,false,null,6451,0,0,0
6453,5,10,7,false,null,6452,0,0,0
6454,89,137,123,false,null,6453,0,0,0
6455,5,2,2,false,null,6454,0,0,0
6456,9,9,9,false,null,6455,0,0,0
6457,9,7,3,false,null,6456,0,0,0
6458,31,36,65,false,null,6457,0,0,0
6459,5,9,8,false,null,6458,0,0,0
6460,245,108,80,false,null,6459,0,0,0
6461,74,138,165,false,null,6460,0,0,0
6462,223,225,142,false,null,6461,0,0,0
6463,3,6,7,false,null,6462,0,0,0
6464,57,17,34,false,null,6463,0,0,0
6465,150,226,111,false,null,6464,0,0,0
6466,4,9,7,false,null,6465,0,0,0
6467,3,4,5,false,null,6466,0,0,0
6468,31,56,49,false,null,6467,0,0,0
6469,43,51,16,false,null,6468,0,0,0
6470,29,45,48,false,null,6469,0,0,0
6471,4,10,2,false,null,6470,0,0,0
6472,12,19,22,false,null,6471,0,0,0
6473,15,16,44,false,null,6472,0,0,0
6474,47,35,5,false,null,6473,0,0,0
6475,77,186,187,false,null,6474,0,0,0
6476,203,146,145,false,null,6475,0,0,0
6477,195,239,236,false,null,6476,0,0,0
6478,137,95,211,false,null,6477,0,0,0
6479,47,12,50,false,null,6478,0,0,0
6480,63,36,33,false,null,6479,0,0,0
6481,82,199,174,false,null,6480,0,0,0
6482,230,242,223,false,null,6481,0,0,0
6483,186,128,139,false,null,6482,0,0,0
6484,30,32,43,false,null,6483,0,0,0
6485,109,214,121,false,null,6484,0,0,0
6486,61,22,24,false,null,6485,0,0,0
6487,86,132,199,false,null,6486,0,0,0
6488,203,172,173,false,null,6487,0,0,0
6489,60,43,35,false,null,6488,0,0,0
6490,30,45,38,false,null,6489,0,0,0
6491,9,2,8,false,null,6490,0,0,0
6492,36,22,75,false,null,6491,0,0,0
6493,7,3,9,false,null,6492,0,0,0
6494,77,102,129,false,null,6493,0,0,0
6495,39,66,39,false,null,6494,0,0,0
6496,35,12,37,false,null,6495,0,0,0
6497,11,19,50,false,null,6496,0,0,0
6498,10,8,3,false,null,6497,0,0,0
6499,14,35,37,false,null,6498,0,0,0
6500,172,248,227,false,null,6499,0,0,0
6501,5,7,4,false,null,6500,0,0,0
6502,19,50,53,false,null,6501,0,0,0
6503,57,43,55,false,null,6502,0,0,0
6504,47,35,45,false,null,6503,0,0,0
6505,45,41,97,false,null,6504,0,0,0
6506,35,55,56,false,null,6505,0,0,0
6507,41,31,23,false,null,6506,0,0,0
6508,34,37,69,false,null,6507,0,0,0
6509,232,244,249,false,null,6508,0,0,0
6510,57,60,63,false,null,6509,0,0,0
6511,8,4,10,false,null,6510,0,0,0
6512,7,8,4,false,null,6511,0,0,0
6513,16,8,4,false,null,6512,0,0,0
6514,73,74,179,false,null,6513,0,0,0
6515,40,11,5,false,null,6514,0,0,0
6516,6,5,4,false,null,6515,0,0,0
6517,9,4,5,false,null,6516,0,0,0
6518,47,48,48,false,null,6517,0,0,0
6519,164,179,109,false,null,6518,0,0,0
6520,2,9,9,false,null,6519,0,0,0
6521,225,93,99,false,null,6520,0,0,0
6522,7,7,4,false,null,6521,0,0,0
6523,107,164,167,false,null,6522,0,0,0
6524,235,209,150,false,null,6523,0,0,0
6525,2,10,8,false,null,6524,0,0,0
6526,53,50,22,false,null,6525,0,0,0
6527,10,17,82,false,null,6526,0,0,0
6528,10,3,7,false,null,6527,0,0,0
6529,26,11,32,false,null,6528,0,0,0
6530,10,8,10,false,null,6529,0,0,0
6531,130,95,138,false,null,6530,0,0,0
6532,38,12,2,false,null,6531,0,0,0
6533,10,7,6,false,null,6532,0,0,0
6534,3,3,10,false,null,6533,0,0,0
6535,76,111,187,false,null,6534,0,0,0
6536,162,161,227,false,null,6535,0,0,0
6537,200,142,231,false,null,6536,0,0,0
6538,7,3,6,false,null,6537,0,0,0
6539,36,39,81,false,null,6538,0,0,0
6540,25,31,70,false,null,6539,0,0,0
6541,6,2,8,false,null,6540,0,0,0
6542,45,57,12,false,null,6541,0,0,0
6543,43,51,5,false,null,6542,0,0,0
6544,8,5,10,false,null,6543,0,0,0
6545,231,78,141,false,null,6544,0,0,0
6546,45,24,92,false,null,6545,0,0,0
6547,21,13,63,false,null,6546,0,0,0
6548,17,18,9,false,null,6547,0,0,0
6549,12,16,65,false,null,6548,0,0,0
6550,16,13,16,false,null,6549,0,0,0
6551,14,31,4,false,null,6550,0,0,0
6552,15,21,84,false,null,6551,0,0,0
6553,10,7,9,false,null,6552,0,0,0
6554,41,12,38,false,null,6553,0,0,0
6555,97,160,158,false,null,6554,0,0,0
6556,5,17,34,false,null,6555,0,0,0
6557,37,30,69,false,null,6556,0,0,0
6558,55,19,44,false,null,6557,0,0,0
6559,5,10,8,false,null,6558,0,0,0
6560,9,5,6,false,null,6559,0,0,0
6561,169,201,168,false,null,6560,0,0,0
6562,10,32,38,false,null,6561,0,0,0
6563,5,3,6,false,null,6562,0,0,0
6564,64,60,69,false,null,6563,0,0,0
6565,2,2,6,false,null,6564,0,0,0
6566,2,4,9,false,null,6565,0,0,0
6567,4,7,4,false,null,6566,0,0,0
6568,9,14,23,false,null,6567,0,0,0
6569,47,57,17,false,null,6568,0,0,0
6570,29,45,64,false,null,6569,0,0,0
6571,10,5,8,false,null,6570,0,0,0
6572,2,4,5,false,null,6571,0,0,0
6573,29,8,54,false,null,6572,0,0,0
6574,7,5,10,false,null,6573,0,0,0
6575,29,31,84,false,null,6574,0,0,0
6576,13,39,7,false,null,6575,0,0,0
6577,6,10,9,false,null,6576,0,0,0
6578,18,36,17,false,null,6577,0,0,0
6579,8,4,8,false,null,6578,0,0,0
6580,4,10,10,false,null,6579,0,0,0
6581,229,163,157,false,null,6580,0,0,0
6582,216,189,250,false,null,6581,0,0,0
6583,28,38,68,false,null,6582,0,0,0
6584,7,7,2,false,null,6583,0,0,0
6585,14,9,64,false,null,6584,0,0,0
6586,237,236,218,false,null,6585,0,0,0
6587,2,7,7,false,null,6586,0,0,0
6588,8,31,55,false,null,6587,0,0,0
6589,54,31,65,false,null,6588,0,0,0
6590,222,212,239,false,null,6589,0,0,0
6591,238,151,230,false,null,6590,0,0,0
6592,45,6,54,false,null,6591,0,0,0
6593,27,13,20,false,null,6592,0,0,0
6594,18,22,33,false,null,6593,0,0,0
6595,48,38,22,false,null,6594,0,0,0
6596,5,7,2,false,null,6595,0,0,0
6597,61,19,57,false,null,6596,0,0,0
6598,20,17,14,false,null,6597,0,0,0
6599,60,68,13,false,null,6598,0,0,0
6600,50,54,67,false,null,6599,0,0,0
6601,161,185,180,false,null,6600,0,0,0
6602,59,14,53,false,null,6601,0,0,0
6603,18,20,53,false,null,6602,0,0,0
6604,158,69,81,false,null,6603,0,0,0
6605,29,28,69,false,null,6604,0,0,0
6606,20,57,19,false,null,6605,0,0,0
6607,40,28,77,false,null,6606,0,0,0
6608,6,45,35,false,null,6607,0,0,0
6609,59,49,55,false,null,6608,0,0,0
6610,45,43,3,false,null,6609,0,0,0
6611,28,46,13,false,null,6610,0,0,0
6612,2,9,8,false,null,6611,0,0,0
6613,5,9,7,false,null,6612,0,0,0
6614,231,123,178,false,null,6613,0,0,0
6615,187,248,68,false,null,6614,0,0,0
6616,203,211,131,false,null,6615,0,0,0
6617,238,202,169,false,null,6616,0,0,0
6618,5,9,2,false,null,6617,0,0,0
6619,58,68,36,false,null,6618,0,0,0
6620,32,14,46,false,null,6619,0,0,0
6621,4,9,2,false,null,6620,0,0,0
6622,117,234,161,false,null,6621,0,0,0
6623,23,18,89,false,null,6622,0,0,0
6624,7,9,6,false,null,6623,0,0,0
6625,77,130,109,false,null,6624,0,0,0
6626,23,36,23,false,null,6625,0,0,0
6627,10,11,10,false,null,6626,0,0,0
6628,9,3,9,false,null,6627,0,0,0
6629,65,63,52,false,null,6628,0,0,0
6630,12,36,56,false,null,6629,0,0,0
6631,29,9,31,false,null,6630,0,0,0
6632,35,42,22,false,null,6631,0,0,0
6633,59,65,23,false,null,6632,0,0,0
6634,33,18,7,false,null,6633,0,0,0
6635,69,16,6,false,null,6634,0,0,0
6636,10,10,9,false,null,6635,0,0,0
6637,8,2,3,false,null,6636,0,0,0
6638,97,217,140,false,null,6637,0,0,0
6639,19,7,34,false,null,6638,0,0,0
6640,4,8,3,false,null,6639,0,0,0
6641,140,98,187,false,null,6640,0,0,0
6642,9,7,68,false,null,6641,0,0,0
6643,10,6,33,false,null,6642,0,0,0
6644,5,67,55,false,null,6643,0,0,0
6645,8,5,12,false,null,6644,0,0,0
6646,5,9,4,false,null,6645,0,0,0
6647,10,7,2,false,null,6646,0,0,0
6648,35,64,55,false,null,6647,0,0,0
6649,26,10,68,false,null,6648,0,0,0
6650,3,10,6,false,null,6649,0,0,0
6651,102,149,112,false,null,6650,0,0,0
6652,2,8,8,false,null,6651,0,0,0
6653,199,136,105,false,null,6652,0,0,0
6654,10,10,9,false,null,6653,0,0,0
6655,10,8,2,false,null,6654,0,0,0
6656,139,132,204,false,null,6655,0,0,0
6657,39,36,77,false,null,6656,0,0,0
6658,8,5,2,false,null,6657,0,0,0
6659,9,5,10,false,null,6658,0,0,0
6660,32,64,55,false,null,6659,0,0,0
6661,140,223,226,false,null,6660,0,0,0
6662,25,26,35,false,null,6661,0,0,0
6663,237,101,119,false,null,6662,0,0,0
6664,137,233,183,false,null,6663,0,0,0
6665,167,97,95,false,null,6664,0,0,0
6666,8,10,4,false,null,6665,0,0,0
6667,235,154,209,false,null,6666,0,0,0
6668,7,2,7,false,null,6667,0,0,0
6669,209,192,178,false,null,6668,0,0,0
6670,52,28,51,false,null,6669,0,0,0
6671,29,27,14,false,null,6670,0,0,0
6672,37,21,39,false,null,6671,0,0,0
6673,198,222,170,false,null,6672,0,0,0
6674,30,13,60,false,null,6673,0,0,0
6675,4,7,2,false,null,6674,0,0,0
6676,38,10,70,false,null,6675,0,0,0
6677,26,41,17,false,null,6676,0,0,0
6678,2,8,4,false,null,6677,0,0,0
6679,14,63,22,false,null,6678,0,0,0
6680,69,26,33,false,null,6679,0,0,0
6681,42,39,5,false,null,6680,0,0,0
6682,6,4,3,false,null,6681,0,0,0
6683,18,37,60,false,null,6682,0,0,0
6684,92,200,205,false,null,6683,0,0,0
6685,61,57,61,false,null,6684,0,0,0
6686,18,20,16,false,null,6685,0,0,0
6687,92,173,198,false,null,6686,0,0,0
6688,56,11,23,false,null,6687,0,0,0
6689,85,206,115,false,null,6688,0,0,0
6690,2,4,6,false,null,6689,0,0,0
6691,15,32,56,false,null,6690,0,0,0
6692,52,33,11,false,null,6691,0,0,0
6693,9,2,3,false,null,6692,0,0,0
6694,212,119,116,false,null,6693,0,0,0
6695,57,19,11,false,null,6694,0,0,0
6696,33,27,45,false,null,6695,0,0,0
6697,75,78,152,false,null,6696,0,0,0
6698,7,5,6,false,null,6697,0,0,0
6699,8,3,5,false,null,6698,0,0,0
6700,39,36,33,false,null,6699,0,0,0
6701,29,13,58,false,null,6700,0,0,0
6702,21,22,17,false,null,6701,0,0,0
6703,8,2,2,false,null,6702,0,0,0
6704,9,9,6,false,null,6703,0,0,0
6705,16,37,77,false,null,6704,0,0,0
6706,10,3,3,false,null,6705,0,0,0
6707,9,5,4,false,null,6706,0,0,0
6708,65,49,32,false,null,6707,0,0,0
6709,68,8,48,false,null,6708,0,0,0
6710,6,9,2,false,null,6709,0,0,0
6711,36,39,44,false,null,6710,0,0,0
6712,41,46,28,false,null,6711,0,0,0
6713,10,3,10,false,null,6712,0,0,0
6714,43,51,62,false,null,6713,0,0,0
6715,110,230,183,false,null,6714,0,0,0
6716,13,8,60,false,null,6715,0,0,0
6717,9,65,49,false,null,6716,0,0,0
6718,179,180,75,false,null,6717,0,0,0
6719,43,28,29,false,null,6718,0,0,0
6720,47,34,47,false,null,6719,0,0,0
6721,216,158,245,false,null,6720,0,0,0
6722,54,41,51,false,null,6721,0,0,0
6723,6,10,4,false,null,6722,0,0,0
6724,5,13,55,false,null,6723,0,0,0
6725,192,175,72,false,null,6724,0,0,0
6726,36,26,61,false,null,6725,0,0,0
6727,210,228,110,false,null,6726,0,0,0
6728,53,6,37,false,null,6727,0,0,0
6729,144,95,233,false,null,6728,0,0,0
6730,139,72,209,false,null,6729,0,0,0
6731,6,16,84,false,null,6730,0,0,0
6732,66,14,61,false,null,6731,0,0,0
6733,35,8,20,false,null,6732,0,0,0
6734,39,60,52,false,null,6733,0,0,0
6735,140,227,96,false,null,6734,0,0,0
6736,47,45,55,false,null,6735,0,0,0
6737,54,54,10,false,null,6736,0,0,0
6738,17,63,29,false,null,6737,0,0,0
6739,244,115,135,false,null,6738,0,0,0
6740,6,6,10,false,null,6739,0,0,0
6741,7,8,10,false,null,6740,0,0,0
6742,38,6,68,false,null,6741,0,0,0
6743,31,35,67,false,null,6742,0,0,0
6744,128,230,159,false,null,6743,0,0,0
6745,35,61,32,false,null,6744,0,0,0
6746,30,12,47,false,null,6745,0,0,0
6747,17,42,52,false,null,6746,0,0,0
6748,32,35,75,false,null,6747,0,0,0
6749,150,118,239,false,null,6748,0,0,0
6750,10,5,7,false,null,6749,0,0,0
6751,9,8,2,false,null,6750,0,0,0
6752,6,6,5,false,null,6751,0,0,0
6753,5,10,2,false,null,6752,0,0,0
6754,28,10,49,false,null,6753,0,0,0
6755,228,105,90,false,null,6754,0,0,0
6756,248,137,242,false,null,6755,0,0,0
6757,2,3,6,false,null,6756,0,0,0
6758,51,9,11,false,null,6757,0,0,0
6759,213,169,237,false,null,6758,0,0,0
6760,64,45,28,false,null,6759,0,0,0
6761,192,207,151,false,null,6760,0,0,0
6762,14,7,42,false,null,6761,0,0,0
6763,12,27,20,false,null,6762,0,0,0
6764,63,38,40,false,null,6763,0,0,0
6765,5,2,7,false,null,6764,0,0,0
6766,89,227,231,false,null,6765,0,0,0
6767,44,63,44,false,null,6766,0,0,0
6768,250,152,120,false,null,6767,0,0,0
6769,63,41,62,false,null,6768,0,0,0
6770,167,189,232,false,null,6769,0,0,0
6771,32,35,23,false,null,6770,0,0,0
6772,45,24,92,false,null,6771,0,0,0
6773,88,140,170,false,null,6772,0,0,0
6774,190,236,153,false,null,6773,0,0,0
6775,7,43,14,false,null,6774,0,0,0
6776,43,54,67,false,null,6775,0,0,0
6777,37,15,42,false,null,6776,0,0,0
6778,16,39,51,false,null,6777,0,0,0
6779,125,106,87,false,null,6778,0,0,0
6780,77,185,145,false,null,6779,0,0,0
6781,5,2,10,false,null,6780,0,0,0
6782,42,41,70,false,null,6781,0,0,0
6783,202,234,74,false,null,6782,0,0,0
6784,219,110,206,false,null,6783,0,0,0
6785,116,157,184,false,null,6784,0,0,0
6786,15,42,23,false,null,6785,0,0,0
6787,55,61,29,false,null,6786,0,0,0
6788,3,10,6,false,null,6787,0,0,0
6789,219,153,201,false,null,6788,0,0,0
6790,183,150,68,false,null,6789,0,0,0
6791,56,59,48,false,null,6790,0,0,0
6792,236,179,65,false,null,6791,0,0,0
6793,30,22,41,false,null,6792,0,0,0
6794,70,7,10,false,null,6793,0,0,0
6795,34,28,75,false,null,6794,0,0,0
6796,143,74,216,false,null,6795,0,0,0
6797,7,5,3,false,null,6796,0,0,0
6798,9,2,10,false,null,6797,0,0,0
6799,4,9,10,false,null,6798,0,0,0
6800,41,65,50,false,null,6799,0,0,0
6801,10,4,6,false,null,6800,0,0,0
6802,185,165,197,false,null,6801,0,0,0
6803,8,5,6,false,null,6802,0,0,0
6804,13,65,44,false,null,6803,0,0,0
6805,10,10,3,false,null,6804,0,0,0
6806,6,35,55,false,null,6805,0,0,0
6807,6,8,3,false,null,6806,0,0,0
6808,84,240,242,false,null,6807,0,0,0
6809,21,26,45,false,null,6808,0,0,0
6810,52,42,16,false,null,6809,0,0,0
6811,7,6,3,false,null,6810,0,0,0
6812,223,160,185,false,null,6811,0,0,0
6813,114,180,145,false,null,6812,0,0,0
6814,8,5,10,false,null,6813,0,0,0
6815,39,25,85,false,null,6814,0,0,0
6816,2,5,8,false,null,6815,0,0,0
6817,19,53,28,false,null,6816,0,0,0
6818,57,57,18,false,null,6817,0,0,0
6819,14,39,23,false,null,6818,0,0,0
6820,83,225,195,false,null,6819,0,0,0
6821,25,40,54,false,null,6820,0,0,0
6822,69,19,37,false,null,6821,0,0,0
6823,155,135,128,false,null,6822,0,0,0
6824,23,26,37,false,null,6823,0,0,0
6825,21,23,26,false,null,6824,0,0,0
6826,45,29,29,false,null,6825,0,0,0
6827,3,2,10,false,null,6826,0,0,0
6828,34,24,9,false,null,6827,0,0,0
6829,9,10,7,false,null,6828,0,0,0
6830,42,42,45,false,null,6829,0,0,0
6831,17,17,68,false,null,6830,0,0,0
6832,5,40,27,false,null,6831,0,0,0
6833,29,14,13,false,null,6832,0,0,0
6834,7,32,22,false,null,6833,0,0,0
6835,208,109,181,false,null,6834,0,0,0
6836,5,6,7,false,null,6835,0,0,0
6837,27,38,37,false,null,6836,0,0,0
6838,8,3,8,false,null,6837,0,0,0
6839,3,3,4,false,null,6838,0,0,0
6840,4,2,3,false,null,6839,0,0,0
6841,9,10,7,false,null,6840,0,0,0
6842,5,10,4,false,null,6841,0,0,0
6843,171,204,81,false,null,6842,0,0,0
6844,11,37,99,false,null,6843,0,0,0
6845,219,68,132,false,null,6844,0,0,0
6846,18,29,40,false,null,6845,0,0,0
6847,248,100,168,false,null,6846,0,0,0
6848,34,29,92,false,null,6847,0,0,0
6849,204,181,93,false,null,6848,0,0,0
6850,36,63,52,false,null,6849,0,0,0
6851,13,16,87,false,null,6850,0,0,0
6852,55,50,37,false,null,6851,0,0,0
6853,4,7,6,false,null,6852,0,0,0
6854,5,14,71,false,null,6853,0,0,0
6855,3,3,6,false,null,6854,0,0,0
6856,47,9,25,false,null,6855,0,0,0
6857,40,56,47,false,null,6856,0,0,0
6858,43,11,78,false,null,6857,0,0,0
6859,5,5,3,false,null,6858,0,0,0
6860,8,42,33,false,null,6859,0,0,0
6861,31,11,26,false,null,6860,0,0,0
6862,132,113,109,false,null,6861,0,0,0
6863,39,6,35,false,null,6862,0,0,0
6864,28,8,69,false,null,6863,0,0,0
6865,26,24,46,false,null,6864,0,0,0
6866,213,141,125,false,null,6865,0,0,0
6867,62,21,45,false,null,6866,0,0,0
6868,3,10,8,false,null,6867,0,0,0
6869,160,172,202,false,null,6868,0,0,0
6870,51,55,58,false,null,6869,0,0,0
6871,3,6,3,false,null,6870,0,0,0
6872,15,41,12,false,null,6871,0,0,0
6873,8,9,4,false,null,6872,0,0,0
6874,184,120,242,false,null,6873,0,0,0
6875,57,36,57,false,null,6874,0,0,0
6876,16,45,25,false,null,6875,0,0,0
6877,41,28,82,false,null,6876,0,0,0
6878,27,40,34,false,null,6877,0,0,0
6879,46,37,23,false,null,6878,0,0,0
6880,19,38,77,false,null,6879,0,0,0
6881,6,36,99,false,null,6880,0,0,0
6882,44,9,55,false,null,6881,0,0,0
6883,97,193,82,false,null,6882,0,0,0
6884,16,15,45,false,null,6883,0,0,0
6885,66,8,55,false,null,6884,0,0,0
6886,21,12,77,false,null,6885,0,0,0
6887,83,174,100,false,null,6886,0,0,0
6888,235,104,224,false,null,6887,0,0,0
6889,58,10,22,false,null,6888,0,0,0
6890,205,65,74,false,null,6889,0,0,0
6891,163,250,99,false,null,6890,0,0,0
6892,7,7,3,false,null,6891,0,0,0
6893,10,7,6,false,null,6892,0,0,0
6894,166,249,92,false,null,6893,0,0,0
6895,125,140,113,false,null,6894,0,0,0
6896,10,4,2,false,null,6895,0,0,0
6897,44,41,32,false,null,6896,0,0,0
6898,167,120,161,false,null,6897,0,0,0
6899,28,24,68,false,null,6898,0,0,0
6900,9,3,4,false,null,6899,0,0,0
6901,7,10,7,false,null,6900,0,0,0
6902,45,57,34,false,null,6901,0,0,0
6903,10,7,3,false,null,6902,0,0,0
6904,9,3,2,false,null,6903,0,0,0
6905,217,241,227,false,null,6904,0,0,0
6906,9,27,12,false,null,6905,0,0,0
6907,9,3,2,false,null,6906,0,0,0
6908,222,114,135,false,null,6907,0,0,0
6909,41,17,7,false,null,6908,0,0,0
6910,52,28,18,false,null,6909,0,0,0
6911,6,10,7,false,null,6910,0,0,0
6912,23,40,2,false,null,6911,0,0,0
6913,234,110,179,false,null,6912,0,0,0
6914,14,14,52,false,null,6913,0,0,0
6915,64,35,6,false,null,6914,0,0,0
6916,183,195,148,false,null,6915,0,0,0
6917,113,227,198,false,null,6916,0,0,0
6918,43,70,25,false,null,6917,0,0,0
6919,31,13,25,false,null,6918,0,0,0
6920,45,31,83,false,null,6919,0,0,0
6921,27,48,63,false,null,6920,0,0,0
6922,80,210,79,false,null,6921,0,0,0
6923,10,6,3,false,null,6922,0,0,0
6924,8,8,3,false,null,6923,0,0,0
6925,3,4,2,false,null,6924,0,0,0
6926,14,9,50,false,null,6925,0,0,0
6927,3,3,10,false,null,6926,0,0,0
6928,121,132,181,false,null,6927,0,0,0
6929,144,94,239,false,null,6928,0,0,0
6930,154,113,235,false,null,6929,0,0,0
6931,2,5,5,false,null,6930,0,0,0
6932,29,32,73,false,null,6931,0,0,0
6933,17,13,44,false,null,6932,0,0,0
6934,64,13,49,false,null,6933,0,0,0
6935,10,3,10,false,null,6934,0,0,0
6936,208,131,75,false,null,6935,0,0,0
6937,25,45,64,false,null,6936,0,0,0
6938,43,31,6,false,null,6937,0,0,0
6939,177,139,101,false,null,6938,0,0,0
6940,10,7,6,false,null,6939,0,0,0
6941,38,25,57,false,null,6940,0,0,0
6942,5,6,2,false,null,6941,0,0,0
6943,8,5,3,false,null,6942,0,0,0
6944,21,25,68,false,null,6943,0,0,0
6945,41,30,14,false,null,6944,0,0,0
6946,107,93,142,false,null,6945,0,0,0
6947,17,52,48,false,null,6946,0,0,0
6948,10,31,71,false,null,6947,0,0,0
6949,4,6,10,false,null,6948,0,0,0
6950,25,37,38,false,null,6949,0,0,0
6951,26,62,6,false,null,6950,0,0,0
6952,7,40,33,false,null,6951,0,0,0
6953,15,44,53,false,null,6952,0,0,0
6954,29,42,44,false,null,6953,0,0,0
6955,17,43,40,false,null,6954,0,0,0
6956,2,2,5,false,null,6955,0,0,0
6957,15,13,67,false,null,6956,0,0,0
6958,121,183,120,false,null,6957,0,0,0
6959,45,6,85,false,null,6958,0,0,0
6960,41,42,32,false,null,6959,0,0,0
6961,4,7,4,false,null,6960,0,0,0
6962,14,37,58,false,null,6961,0,0,0
6963,192,95,199,false,null,6962,0,0,0
6964,18,26,74,false,null,6963,0,0,0
6965,6,9,5,false,null,6964,0,0,0
6966,61,36,61,false,null,6965,0,0,0
6967,11,61,54,false,null,6966,0,0,0
6968,21,36,85,false,null,6967,0,0,0
6969,119,247,226,false,null,6968,0,0,0
6970,14,34,63,false,null,6969,0,0,0
6971,3,7,6,false,null,6970,0,0,0
6972,167,183,246,false,null,6971,0,0,0
6973,11,5,39,false,null,6972,0,0,0
6974,5,5,4,false,null,6973,0,0,0
6975,124,109,93,false,null,6974,0,0,0
6976,19,43,46,false,null,6975,0,0,0
6977,35,12,21,false,null,6976,0,0,0
6978,49,42,42,false,null,6977,0,0,0
6979,10,8,7,false,null,6978,0,0,0
6980,36,38,3,false,null,6979,0,0,0
6981,194,214,148,false,null,6980,0,0,0
6982,9,7,91,false,null,6981,0,0,0
6983,23,57,47,false,null,6982,0,0,0
6984,118,193,216,false,null,6983,0,0,0
6985,45,25,4,false,null,6984,0,0,0
6986,14,9,30,false,null,6985,0,0,0
6987,151,231,96,false,null,6986,0,0,0
6988,6,19,41,false,null,6987,0,0,0
6989,5,9,8,false,null,6988,0,0,0
6990,82,70,143,false,null,6989,0,0,0
6991,32,14,49,false,null,6990,0,0,0
6992,6,59,8,false,null,6991,0,0,0
6993,7,6,84,false,null,6992,0,0,0
6994,10,5,5,false,null,6993,0,0,0
6995,2,3,10,false,null,6994,0,0,0
6996,36,47,8,false,null,6995,0,0,0
6997,80,126,157,false,null,6996,0,0,0
6998,8,6,7,false,null,6997,0,0,0
6999,242,69,165,false,null,6998,0,0,0
7000,5,4,7,false,null,6999,0,0,0
7001,17,26,97,false,null,7000,0,0,0
7002,7,5,3,false,null,7001,0,0,0
7003,2,2,2,false,null,7002,0,0,0
