PresentId,Dimension1,Dimension2,Dimension3
9427,99,183,245
9428,4,9,4
9429,20,46,28
9430,8,15,32
9431,50,50,42
9432,22,28,36
9433,86,173,247
9434,6,2,6
9435,179,204,238
9436,33,14,65
9437,12,32,8
9438,147,139,227
9439,207,105,247
9440,197,140,217
9441,53,17,65
9442,10,42,21
9443,4,9,8
9444,17,9,16
9445,60,45,23
9446,30,6,39
9447,3,10,8
9448,58,20,27
9449,3,7,9
9450,137,130,136
9451,238,183,126
9452,5,3,7
9453,29,28,83
9454,6,2,7
9455,34,70,58
9456,6,9,6
9457,207,95,214
9458,238,245,249
9459,120,104,148
9460,154,179,102
9461,6,4,7
9462,109,78,158
9463,43,42,72
9464,45,12,80
9465,135,69,156
9466,40,40,82
9467,237,160,174
9468,12,8,100
9469,13,35,11
9470,65,42,58
9471,82,101,86
9472,6,10,75
9473,16,31,53
9474,40,15,84
9475,196,194,248
9476,23,31,40
9477,130,165,88
9478,64,8,43
9479,213,245,228
9480,32,61,46
9481,27,43,92
9482,61,52,16
9483,27,24,28
9484,7,6,4
9485,7,2,4
9486,23,44,30
9487,44,26,67
9488,6,9,10
9489,63,15,55
9490,31,39,23
9491,27,69,14
9492,20,61,69
9493,9,7,5
9494,81,190,175
9495,42,60,14
9496,43,24,53
9497,66,205,216
9498,33,14,76
9499,30,19,31
9500,65,117,97
9501,23,38,19
9502,250,162,129
9503,168,203,149
9504,156,245,65
9505,129,243,99
9506,43,25,28
9507,10,6,8
9508,39,39,18
9509,22,24,81
9510,9,4,10
9511,6,2,8
9512,167,150,138
9513,16,26,18
9514,10,10,4
9515,100,66,205
9516,8,5,10
9517,10,4,6
9518,18,7,91
9519,53,29,55
9520,31,34,61
9521,214,122,206
9522,16,33,30
9523,68,202,82
9524,171,71,150
9525,6,6,8
9526,231,140,238
9527,44,10,63
9528,9,5,9
9529,9,3,3
9530,249,100,246
9531,208,166,111
9532,34,38,12
9533,10,5,6
9534,11,14,2
9535,28,37,22
9536,6,27,6
9537,24,10,23
9538,26,6,76
9539,6,8,6
9540,32,28,29
9541,135,164,88
9542,44,36,21
9543,10,10,2
9544,41,10,99
9545,30,45,49
9546,7,8,7
9547,10,10,6
9548,8,9,10
9549,81,125,186
9550,28,8,92
9551,208,188,250
9552,33,40,43
9553,37,14,39
9554,58,66,54
9555,56,26,30
9556,75,119,111
9557,3,7,3
9558,42,27,67
9559,7,9,5
9560,70,235,141
9561,23,19,70
9562,30,33,40
9563,48,44,13
9564,9,9,77
9565,172,144,130
9566,40,43,63
9567,9,67,22
9568,7,3,9
9569,22,70,14
9570,31,20,72
9571,67,45,41
9572,8,40,25
9573,31,19,32
9574,17,28,89
9575,23,19,17
9576,228,242,188
9577,6,7,7
9578,242,161,163
9579,174,222,229
9580,18,41,13
9581,8,9,5
9582,77,219,226
9583,34,53,38
9584,71,161,203
9585,26,33,47
9586,6,4,6
9587,5,6,8
9588,3,7,8
9589,35,19,11
9590,3,10,9
9591,131,132,130
9592,94,140,70
9593,7,2,10
9594,25,31,5
9595,16,10,25
9596,8,6,3
9597,3,3,7
9598,226,189,195
9599,36,6,9
9600,63,44,22
9601,71,71,127
9602,9,5,2
9603,7,9,7
9604,75,78,186
9605,8,7,6
9606,6,7,10
9607,40,29,87
9608,208,159,210
9609,49,14,37
9610,5,47,13
9611,24,17,32
9612,6,10,14
9613,212,73,129
9614,40,29,32
9615,60,29,44
9616,241,214,108
9617,36,65,38
9618,153,100,112
9619,12,69,58
9620,44,61,68
9621,5,5,9
9622,101,113,121
9623,5,21,40
9624,12,41,41
9625,3,4,2
9626,40,21,4
9627,30,17,62
9628,9,39,47
9629,7,2,6
9630,42,38,43
9631,13,33,33
9632,63,46,47
9633,22,30,78
9634,9,57,24
9635,54,59,20
9636,163,92,180
9637,27,20,9
9638,237,240,107
9639,112,145,154
9640,32,29,47
9641,12,42,57
9642,10,4,5
9643,40,25,82
9644,220,128,240
9645,24,5,87
9646,9,5,5
9647,21,15,94
9648,17,8,69
9649,109,115,220
9650,8,9,6
9651,9,32,82
9652,11,36,82
9653,111,98,80
9654,35,35,80
9655,46,15,65
9656,33,6,44
9657,48,69,33
9658,23,23,44
9659,5,2,2
9660,27,38,15
9661,221,243,78
9662,2,5,2
9663,134,166,189
9664,239,149,193
9665,10,10,6
9666,39,27,28
9667,101,138,176
9668,246,160,108
9669,149,145,99
9670,41,24,95
9671,176,126,243
9672,22,34,45
9673,21,16,49
9674,3,7,4
9675,190,230,82
9676,9,9,5
9677,27,38,35
9678,134,85,148
9679,69,188,160
9680,8,3,7
9681,5,2,9
9682,165,235,219
9683,10,2,2
9684,6,8,3
9685,37,55,51
9686,168,120,75
9687,59,22,68
9688,25,20,65
9689,8,7,9
9690,8,4,5
9691,147,191,68
9692,158,74,149
9693,192,205,187
9694,8,29,93
9695,7,4,9
9696,7,2,10
9697,31,27,36
9698,41,20,54
9699,45,45,73
9700,31,32,99
9701,9,41,53
9702,174,125,142
9703,14,22,2
9704,18,37,14
9705,5,5,8
9706,42,29,52
9707,30,19,85
9708,10,26,73
9709,50,68,30
9710,25,28,30
9711,10,5,3
9712,20,45,55
9713,42,19,98
9714,108,163,74
9715,243,82,216
9716,73,124,135
9717,51,61,42
9718,10,10,4
9719,159,158,126
9720,142,85,66
9721,61,54,58
9722,184,141,191
9723,202,240,197
9724,10,7,4
9725,20,70,63
9726,53,30,69
9727,4,7,10
9728,18,38,19
9729,24,13,33
9730,10,40,27
9731,123,209,78
9732,219,82,231
9733,113,101,245
9734,7,10,58
9735,154,106,235
9736,24,65,11
9737,162,165,220
9738,25,17,34
9739,7,10,73
9740,3,3,6
9741,9,5,30
9742,27,34,91
9743,81,95,155
9744,16,22,68
9745,114,183,99
9746,9,7,6
9747,36,13,39
9748,14,41,54
9749,23,8,57
9750,61,10,28
9751,66,67,147
9752,30,8,53
9753,7,4,3
9754,4,4,5
9755,18,6,39
9756,29,31,100
9757,3,2,10
9758,36,12,53
9759,67,37,14
9760,89,154,116
9761,43,43,88
9762,35,11,23
9763,8,5,10
9764,10,3,10
9765,180,97,200
9766,28,24,61
9767,115,175,67
9768,3,9,6
9769,7,6,10
9770,6,4,10
9771,42,11,60
9772,15,47,23
9773,37,11,36
9774,44,39,28
9775,116,231,245
9776,49,33,70
9777,250,211,79
9778,41,13,52
9779,68,47,37
9780,36,26,37
9781,5,14,23
9782,32,54,54
9783,74,205,181
9784,6,6,7
9785,6,7,2
9786,5,8,7
9787,53,51,27
9788,176,219,230
9789,6,19,73
9790,219,174,82
9791,40,37,60
9792,174,65,240
9793,110,77,193
9794,67,15,55
9795,9,11,56
9796,42,27,61
9797,14,9,42
9798,44,34,36
9799,222,90,86
9800,27,34,62
9801,25,62,44
9802,3,7,7
9803,10,3,5
9804,219,104,239
9805,114,173,71
9806,229,214,134
9807,4,3,10
9808,191,209,167
9809,183,101,180
9810,43,42,50
9811,27,48,62
9812,48,62,46
9813,61,48,29
9814,22,47,24
9815,26,56,69
9816,10,4,5
9817,6,7,9
9818,32,38,25
9819,10,2,7
9820,24,62,31
9821,65,66,137
9822,180,101,176
9823,26,27,45
9824,48,51,48
9825,9,7,10
9826,8,5,2
9827,8,68,53
9828,9,7,8
9829,9,2,7
9830,3,6,4
9831,22,42,13
9832,5,14,65
9833,7,23,97
9834,19,12,88
9835,21,45,45
9836,121,116,203
9837,42,42,19
9838,4,4,10
9839,4,2,9
9840,119,81,137
9841,66,11,50
9842,17,51,70
9843,32,36,68
9844,12,27,11
9845,64,11,63
9846,75,144,118
9847,22,34,56
9848,24,21,14
9849,21,20,61
9850,163,136,72
9851,19,30,25
9852,176,100,129
9853,10,2,7
9854,6,4,10
9855,125,124,162
9856,5,2,6
9857,8,5,5
9858,199,201,201
9859,65,241,183
9860,153,221,68
9861,208,137,219
9862,171,171,124
9863,8,5,36
9864,60,50,25
9865,9,4,7
9866,99,127,248
9867,10,4,8
9868,10,8,10
9869,75,214,223
9870,217,235,98
9871,30,5,98
9872,4,6,4
9873,13,6,71
9874,33,18,40
9875,89,85,206
9876,38,42,13
9877,10,3,9
9878,13,32,62
9879,191,162,151
9880,243,141,164
9881,27,23,77
9882,97,77,192
9883,141,203,71
9884,72,75,121
9885,15,10,45
9886,67,66,5
9887,36,44,68
9888,10,7,2
9889,18,11,11
9890,25,31,17
9891,71,68,117
9892,198,83,207
9893,177,90,168
9894,34,16,9
9895,13,11,57
9896,8,9,3
9897,3,3,2
9898,16,15,6
9899,6,7,10
9900,6,43,47
9901,6,59,18
9902,3,8,3
9903,18,15,34
9904,70,5,11
9905,38,7,70
9906,151,67,106
9907,10,2,7
9908,4,6,4
9909,42,69,63
9910,211,67,203
9911,137,70,156
9912,35,11,79
9913,245,206,134
9914,3,10,8
9915,144,160,231
9916,7,3,3
9917,4,3,6
9918,212,102,131
9919,38,29,47
9920,18,14,23
9921,78,131,179
9922,12,16,90
9923,136,150,79
9924,214,92,165
9925,6,50,63
9926,66,48,41
9927,68,25,30
9928,45,10,25
9929,5,6,3
9930,243,141,250
9931,26,38,40
9932,6,3,5
9933,5,8,10
9934,26,41,61
9935,61,51,44
9936,12,31,77
9937,228,176,111
9938,33,60,39
9939,23,34,89
9940,70,93,96
9941,42,44,58
9942,2,3,3
9943,183,73,122
9944,11,19,81
9945,4,6,5
9946,36,61,65
9947,5,6,10
9948,41,41,20
9949,20,33,24
9950,160,118,237
9951,56,20,44
9952,236,189,69
9953,22,63,8
9954,6,5,7
9955,41,27,27
9956,101,132,65
9957,6,6,5
9958,200,230,221
9959,10,3,4
9960,124,163,189
9961,45,22,78
9962,3,9,3
9963,18,7,59
9964,9,10,10
9965,159,114,233
9966,10,14,22
9967,114,168,151
9968,181,94,192
9969,34,31,48
9970,10,37,72
9971,43,12,83
9972,19,34,32
9973,7,56,13
9974,233,112,98
9975,3,10,9
9976,49,70,52
9977,9,10,6
9978,93,157,246
9979,7,6,9
9980,68,19,31
9981,70,189,129
9982,3,4,10
9983,8,2,7
9984,18,5,89
9985,8,6,7
9986,228,85,146
9987,7,4,8
9988,45,44,62
9989,25,30,9
9990,8,5,14
9991,176,239,110
9992,8,31,94
9993,225,165,211
9994,40,58,51
9995,157,246,202
9996,89,200,212
9997,3,9,4
9998,36,57,29
9999,4,9,2
10000,39,21,7
